Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,velocity_0,velocity_1
87.346,8716,87,345000000,,"['joint1', 'joint2']",0.36697391831760484,-0.20728482017411132,0.3785255096880386,-0.7831626278072629
87.356,8717,87,355000000,,"['joint1', 'joint2']",0.36927874151781737,-0.21058911932770386,0.16124488830211334,-0.12049911767489363
87.366,8718,87,365000000,,"['joint1', 'joint2']",0.3706041769101649,-0.2109593136521788,0.11857614569818012,0.0017446160705233277
87.376,8719,87,375000000,,"['joint1', 'joint2']",0.37172196284700654,-0.21078861638764046,0.10796736606627982,0.024082571817315004
87.386,8720,87,385000000,,"['joint1', 'joint2']",0.37277362641566203,-0.21052219464816613,0.10317769190648642,0.027693848684766237
87.396,8721,87,395000000,,"['joint1', 'joint2']",0.3737840273582691,-0.21024390947243,0.09932668501339345,0.02773316961510726
87.406,8722,87,405000000,,"['joint1', 'joint2']",0.37475642185957536,-0.2099701540996204,0.09551976839200753,0.02703462929554215
87.416,8723,87,415000000,,"['joint1', 'joint2']",0.3756901916043187,-0.2097046595963059,0.09160527898028323,0.026134617466685953
87.426,8724,87,425000000,,"['joint1', 'joint2']",0.37658414743865265,-0.20944872058850805,0.08757017251812857,0.02514040613293489
87.436,8725,87,435000000,,"['joint1', 'joint2']",0.37743714406497286,-0.20920310564736688,0.08342688788500519,0.024079066525485124
87.446,8726,87,445000000,,"['joint1', 'joint2']",0.38031720566220706,-0.21477407833240303,0.3781508892495883,-0.7822922288905565
87.456,8727,87,455000000,,"['joint1', 'joint2']",0.3826246914461109,-0.21808606689056464,0.16157135476530501,-0.1214169381768756
87.466,8728,87,465000000,,"['joint1', 'joint2']",0.383952331962333,-0.21846211267745197,0.11871556414566979,0.0014076480930320379
87.476,8729,87,475000000,,"['joint1', 'joint2']",0.385070892173176,-0.21829295880429989,0.10800871800993007,0.024029469610717266
87.486,8730,87,485000000,,"['joint1', 'joint2']",0.3861227529945319,-0.21802653247266868,0.10318513678253638,0.02772094770888929
87.496,8731,87,495000000,,"['joint1', 'joint2']",0.3871331429411695,-0.21774785877521374,0.09932042250997732,0.02777646230294062
87.506,8732,87,505000000,,"['joint1', 'joint2']",0.3881054238466133,-0.217473663887918,0.09550488305030938,0.027077492721277477
87.516,8733,87,515000000,,"['joint1', 'joint2']",0.38903900357632537,-0.21720776120593133,0.0915831544749734,0.026173084914190695
87.526,8734,87,525000000,,"['joint1', 'joint2']",0.3899326987568408,-0.21695146267016963,0.087541079005945,0.02517379056495067
87.536,8735,87,535000000,,"['joint1', 'joint2']",0.3907853654678828,-0.2167055388167185,0.0833909105564808,0.02410740998453413
87.546,8736,87,545000000,,"['joint1', 'joint2']",0.3936597563368398,-0.22226053382561162,0.37780735565360385,-0.7814405850146328
87.556,8737,87,555000000,,"['joint1', 'joint2']",0.39596938239638657,-0.2255804875466083,0.16185503391434525,-0.12238377674419491
87.566,8738,87,565000000,,"['joint1', 'joint2']",0.39729879024267944,-0.22596277252239716,0.11880914772979251,0.0010404429120468295
87.576,8739,87,575000000,,"['joint1', 'joint2']",0.39841763751976167,-0.22579541241858347,0.10799950267052354,0.02395661264178943
87.586,8740,87,585000000,,"['joint1', 'joint2']",0.3994691791666831,-0.2255291647424844,0.10313985960219291,0.0277317369593975
87.596,8741,87,595000000,,"['joint1', 'joint2']",0.4004790295958527,-0.225250266431118,0.09926049488800477,0.027804396022330535
87.606,8742,87,605000000,,"['joint1', 'joint2']",0.4014506631033399,-0.224975791726453,0.0954362710104488,0.02710493331296844
87.616,8743,87,615000000,,"['joint1', 'joint2']",0.4023835167367622,-0.22470964014589878,0.0915071836786728,0.02619613557020023
87.627,8744,87,625000000,,"['joint1', 'joint2']",0.40327641511578083,-0.22445314174346898,0.08745820259055882,0.025191769964979793
87.636,8745,87,635000000,,"['joint1', 'joint2']",0.40412821748728955,-0.22420706875627427,0.08330138157351696,0.024120403953965613
87.646,8746,87,645000000,,"['joint1', 'joint2']",0.4069960988209136,-0.22974581700625052,0.37741840932900633,-0.780598903322547
87.656,8747,87,655000000,,"['joint1', 'joint2']",0.40930755581264044,-0.23307409573774152,0.1621041020509483,-0.12339680131968087
87.666,8748,87,665000000,,"['joint1', 'joint2']",0.41063828280743575,-0.23346293364441273,0.1188556620505517,0.0006449975384907186
87.675,8749,87,675000000,,"['joint1', 'joint2']",0.411756938138538,-0.23329759434019248,0.10794170444057291,0.02386357895441235
87.686,8750,87,685000000,,"['joint1', 'joint2']",0.41280767134546004,-0.23303169564752046,0.10304609284249346,0.027726017947754103
87.696,8751,87,695000000,,"['joint1', 'joint2']",0.4138164964872839,-0.23275272203382258,0.09915275779625583,0.02781723587020682
87.706,8752,87,705000000,,"['joint1', 'joint2']",0.41478700587088646,-0.2324781083871077,0.0953206998723159,0.02711799771993284
87.716,8753,87,715000000,,"['joint1', 'joint2']",0.4157186680968836,-0.2322118442952128,0.09138546878766733,0.02620516421497357
87.726,8754,87,725000000,,"['joint1', 'joint2']",0.4166103170942952,-0.2319552787145236,0.08733091507268445,0.025196046824020255
87.736,8755,87,735000000,,"['joint1', 'joint2']",0.4174608162094442,-0.23170918554579067,0.08316886121764255,0.02412003209626952
87.745,8756,87,745000000,,"['joint1', 'joint2']",0.42032181913534483,-0.23723137761629065,0.3770070531606254,-0.7797083830696578
87.756,8757,87,755000000,,"['joint1', 'joint2']",0.42263452861119877,-0.24056816829233174,0.16231756481260046,-0.12445802298367892
87.766,8758,87,765000000,,"['joint1', 'joint2']",0.4239662527952124,-0.24096393786792714,0.11887010691913825,0.00022067821572463453
87.776,8759,87,775000000,,"['joint1', 'joint2']",0.4250843790278598,-0.24080083616431125,0.10784944722099497,0.02375450729439192
87.786,8760,87,785000000,,"['joint1', 'joint2']",0.42613395972044366,-0.24053541849502302,0.10291797889477776,0.02770927688129901
87.796,8761,87,795000000,,"['joint1', 'joint2']",0.427141424766706,-0.24025647206596723,0.09901199347795135,0.027820817980624454
87.806,8762,87,805000000,,"['joint1', 'joint2']",0.42811048986442213,-0.23998180986759632,0.09517373788126343,0.0271226183664533
87.816,8763,87,815000000,,"['joint1', 'joint2']",0.42904065727367247,-0.23971551706921268,0.09123407026955634,0.026206336280971354
87.826,8764,87,825000000,,"['joint1', 'joint2']",0.4299307707876787,-0.23945896286709445,0.08717567987345366,0.02519299327249931
87.836,8765,87,835000000,,"['joint1', 'joint2']",0.4307796980588394,-0.23921292312500686,0.08301014075475506,0.024112844885364443
87.846,8766,87,845000000,,"['joint1', 'joint2']",0.4336332912726961,-0.2447181847186819,0.37651289432785745,-0.7787934037196048
87.856,8767,87,855000000,,"['joint1', 'joint2']",0.43594719224039746,-0.24806372024077916,0.16252094892488697,-0.12555342157633215
87.866,8768,87,865000000,,"['joint1', 'joint2']",0.43727978001386436,-0.2484666706089147,0.11886846602601497,-0.000221545050809277
87.876,8769,87,875000000,,"['joint1', 'joint2']",0.43839721518293295,-0.24830594179610266,0.10774049329509837,0.023635725043365974
87.886,8770,87,885000000,,"['joint1', 'joint2']",0.4394454771099765,-0.24804107470231784,0.10277355961890171,0.02768712403343944
87.896,8771,87,895000000,,"['joint1', 'joint2']",0.44045142551891736,-0.2477621995246393,0.09885619577923116,0.027820606857229147
87.906,8772,87,905000000,,"['joint1', 'joint2']",0.44141890412387497,-0.24748752192204826,0.09501323101417793,0.02712424603297396
87.915,8773,87,915000000,,"['joint1', 'joint2']",0.44234744978486695,-0.24722122746235708,0.09107067230535051,0.026205024190374557
87.926,8774,87,926000000,,"['joint1', 'joint2']",0.4432359162745705,-0.2469647070923049,0.08700997539991359,0.025187886539375676
87.936,8775,87,935000000,,"['joint1', 'joint2']",0.4440831752609071,-0.24671873907704978,0.08284244391086816,0.024104010005055215
